GID,SEAS,Date,WEEK,V,H,PTSV,PTSH,Winner,Loser,home_win,Win_Margin,hGames,vGames,hWinP,vWinP
293040193,2009,10/31/2009,44,Toledo,Miami (OH),24,31,Miami (OH),Toledo,1,7,8,8,0,0.5
293040194,2009,10/31/2009,44,New Mexico State,Ohio State,0,45,Ohio State,New Mexico State,1,45,8,4,0.75,0.5
293040197,2009,10/31/2009,44,Texas,Oklahoma State,41,14,Texas,Oklahoma State,0,27,7,7,0.8571,1
293040201,2009,10/31/2009,44,Kansas State,Oklahoma,30,42,Oklahoma,Kansas State,1,12,7,8,0.5714,0.625
293040202,2009,10/31/2009,44,SMU,Tulsa,27,13,SMU,Tulsa,0,14,7,7,0.5714,0.4286
293040204,2009,10/31/2009,44,UCLA,Oregon State,19,26,Oregon State,UCLA,1,7,7,7,0.5714,0.4286
293040225,2009,10/31/2009,44,Pennsylvania,Brown,14,7,Pennsylvania,Brown,0,7,6,6,0.6667,0.6667
293040227,2009,10/31/2009,44,William & Mary,Rhode Island,39,14,William & Mary,Rhode Island,0,25,7,7,0.1429,0.8571
293040228,2009,10/31/2009,44,Coast Carolina,Clemson,3,49,Clemson,Coast Carolina,1,46,7,0,0.5714,0
293040231,2009,10/31/2009,44,Appalachian State,Furman,52,27,Appalachian State,Furman,0,25,7,7,0.5714,0.7143
293040236,2009,10/31/2009,44,W Carolina,Chattanooga,20,24,Chattanooga,W Carolina,1,4,7,6,0.5714,0.1667
293040238,2009,10/31/2009,44,Georgia Tech,Vanderbilt,56,31,Georgia Tech,Vanderbilt,0,25,8,8,0.25,0.875
293040239,2009,10/31/2009,44,Nebraska,Baylor,20,10,Nebraska,Baylor,0,10,7,7,0.4286,0.5714
293040245,2009,10/31/2009,44,Iowa State,Texas A&M,10,35,Texas A&M,Iowa State,1,25,7,8,0.5714,0.625
293040248,2009,10/31/2009,44,Southern Miss,Houston,43,50,Houston,Southern Miss,1,7,7,8,0.8571,0.625
293040249,2009,10/31/2009,44,W Kentucky,North Texas,49,68,North Texas,W Kentucky,1,19,7,7,0.1429,0
293040253,2009,10/31/2009,44,UC Davis,Southern Utah,35,56,Southern Utah,UC Davis,1,21,7,7,0.4286,0.5714
293040254,2009,10/31/2009,44,Wyoming,Utah,10,22,Utah,Wyoming,1,12,7,7,0.8571,0.5714
293040258,2009,10/31/2009,44,Duke,Virginia,28,17,Duke,Virginia,0,11,7,7,0.4286,0.5714
293040275,2009,10/31/2009,44,Purdue,Wisconsin,0,37,Wisconsin,Purdue,1,37,7,8,0.7143,0.375
293040278,2009,10/31/2009,44,Utah State,Fresno State,27,31,Fresno State,Utah State,1,4,7,7,0.5714,0.2857
293040282,2009,10/31/2009,44,S Illinois,Indiana State,33,0,S Illinois,Indiana State,0,33,8,4,0.125,0.75
293040295,2009,10/31/2009,44,Georgetown,Old Dominion,10,31,Old Dominion,Georgetown,1,21,8,7,0.75,0
293040311,2009,10/31/2009,44,Massachusetts,Maine,9,19,Maine,Massachusetts,1,10,7,7,0.4286,0.5714
293040322,2009,10/31/2009,44,Bucknell,Lafayette,14,35,Lafayette,Bucknell,1,21,7,7,0.8571,0.4286
293040326,2009,10/31/2009,44,Stephen F. Austin,Texas State,7,28,Texas State,Stephen F. Austin,1,21,7,1,0.5714,1
293040331,2009,10/31/2009,44,Portland State,Eastern Washington,10,47,Eastern Washington,Portland State,1,37,7,7,0.7143,0.1429
293040356,2009,10/31/2009,44,Michigan,Illinois,13,38,Illinois,Michigan,1,25,7,8,0.1429,0.625
293042011,2009,10/31/2009,44,Alabama State,Alabama A&M,7,21,Alabama A&M,Alabama State,1,14,7,6,0.5714,0.5
293042029,2009,10/31/2009,44,Southern,Arkansas-Pine Bluff,24,10,Southern,Arkansas-Pine Bluff,0,14,4,4,0.75,0.25
293042046,2009,10/31/2009,44,Jacksonville St,Austin Peay,28,10,Jacksonville St,Austin Peay,0,18,7,4,0.4286,0.25
293042050,2009,10/31/2009,44,Ohio,Ball State,20,17,Ohio,Ball State,0,3,8,8,0.125,0.625
293042086,2009,10/31/2009,44,Davidson,Butler,7,14,Butler,Davidson,1,7,7,7,1,0.2857
293042097,2009,10/31/2009,44,Morehead State,Campbell,22,31,Campbell,Morehead State,1,9,7,8,0.1429,0.25
293042115,2009,10/31/2009,44,Albany,Cent Conn St,29,31,Cent Conn St,Albany,1,2,1,8,1,0.75
293042142,2009,10/31/2009,44,Lehigh,Colgate,20,27,Colgate,Lehigh,1,7,8,7,0.875,0.2857
293042168,2009,10/31/2009,44,San Diego,Dayton,14,21,Dayton,San Diego,1,7,7,7,0.8571,0.4286
293042181,2009,10/31/2009,44,Jacksonville,Drake,38,45,Drake,Jacksonville,1,7,7,6,0.8571,0.5
293042184,2009,10/31/2009,44,Wagner,Duquesne,23,17,Wagner,Duquesne,0,6,8,7,0.25,0.5714
293042198,2009,10/31/2009,44,SE Missouri St,Eastern Kentucky,6,20,Eastern Kentucky,SE Missouri St,1,14,5,3,0.6,0
293042226,2009,10/31/2009,44,Middle Tennessee,Florida Atlantic,27,20,Middle Tennessee,Florida Atlantic,0,7,6,7,0.3333,0.5714
293042229,2009,10/31/2009,44,LA-Lafayette,Florida International,17,20,Florida International,LA-Lafayette,1,3,5,2,0.2,0.5
293042230,2009,10/31/2009,44,Holy Cross,Fordham,41,27,Holy Cross,Fordham,0,14,7,7,0.4286,0.8571
293042241,2009,10/31/2009,44,Stony Brook,Gardner-Webb,24,14,Stony Brook,Gardner-Webb,0,10,7,8,0.7143,0.5
293042294,2009,10/31/2009,44,Indiana,Iowa,24,42,Iowa,Indiana,1,18,8,8,1,0.5
293042309,2009,10/31/2009,44,W Michigan,Kent State,14,26,Kent State,W Michigan,1,12,8,7,0.5,0.4286
293042335,2009,10/31/2009,44,Presbyterian,Liberty,19,55,Liberty,Presbyterian,1,36,7,7,0.7143,0
293042368,2009,10/31/2009,44,Valparaiso,Marist,0,24,Marist,Valparaiso,1,24,7,7,0.5714,0.1429
293042405,2009,10/31/2009,44,Bryant,Monmouth,6,10,Monmouth,Bryant,1,4,7,7,0.4286,0.4286
293042415,2009,10/31/2009,44,Florida A&M,Morgan State,31,28,Florida A&M,Morgan State,0,3,7,7,0.7143,0.7143
293042426,2009,10/31/2009,44,Temple,Navy,27,24,Temple,Navy,0,3,8,7,0.75,0.7143
293042428,2009,10/31/2009,44,Central St,NC Central,22,53,NC Central,Central St,1,31,1,1,0,0
293042440,2009,10/31/2009,44,Hawaii,Nevada,21,31,Nevada,Hawaii,1,10,7,7,0.5714,0.2857
293042447,2009,10/31/2009,44,McNeese State,Nicholls State,38,17,McNeese State,Nicholls State,0,21,7,7,0.1429,0.7143
293042448,2009,10/31/2009,44,Bethune-Cookman,N Carolina A&T,31,13,Bethune-Cookman,N Carolina A&T,0,18,6,7,0.5,0.2857
293042450,2009,10/31/2009,44,Howard,Norfolk State,6,41,Norfolk State,Howard,1,35,7,7,0.4286,0.2857
293042458,2009,10/31/2009,44,South Dakota,Northern Colorado,17,21,Northern Colorado,South Dakota,1,4,3,6,0.3333,0.3333
293042459,2009,10/31/2009,44,Akron,N Illinois,10,27,N Illinois,Akron,1,17,2,7,0.5,0.1429
293042483,2009,10/31/2009,44,USC,Oregon,20,47,Oregon,USC,1,27,7,7,0.8571,0.8571
293042523,2009,10/31/2009,44,Sacred Heart,Robert Morris,7,9,Robert Morris,Sacred Heart,1,2,7,7,0.1429,0.1429
293042534,2009,10/31/2009,44,Northwestern State,Sam Houston,30,34,Sam Houston,Northwestern State,1,4,2,1,1,0
293042542,2009,10/31/2009,44,Edward Waters,Savannah State,24,45,Savannah State,Edward Waters,1,21,6,2,0.1667,0
293042545,2009,10/31/2009,44,Central Arkansas,SE Louisiana,21,25,SE Louisiana,Central Arkansas,1,4,4,7,0.25,0.7143
293042569,2009,10/31/2009,44,Delaware State,S Carolina St,10,52,S Carolina St,Delaware State,1,42,6,6,0.8333,0.3333
293042623,2009,10/31/2009,44,Illinois State,Missouri State,24,14,Illinois State,Missouri State,0,10,8,7,0.625,0.4286
293042628,2009,10/31/2009,44,UNLV,TCU,0,41,TCU,UNLV,1,41,7,8,1,0.375
293042633,2009,10/31/2009,44,South Carolina,Tennessee,13,31,Tennessee,South Carolina,1,18,7,8,0.4286,0.75
293042635,2009,10/31/2009,44,Tennessee State,Tenn Tech,13,20,Tenn Tech,Tennessee State,1,7,5,0,0.4,0
293042638,2009,10/31/2009,44,UAB,UTEP,38,33,UAB,UTEP,0,5,7,7,0.4286,0.2857
293042640,2009,10/31/2009,44,Alcorn State,Texas Southern,21,51,Texas Southern,Alcorn State,1,30,5,6,0.2,0.3333
293042641,2009,10/31/2009,44,Kansas,Texas Tech,21,42,Texas Tech,Kansas,1,21,8,7,0.625,0.7143
293042643,2009,10/31/2009,44,Samford,Citadel,16,28,Citadel,Samford,1,12,7,7,0.4286,0.4286
293042653,2009,10/31/2009,44,Louisiana-Monroe,Troy,21,42,Troy,Louisiana-Monroe,1,21,7,2,0.7143,0.5
293042678,2009,10/31/2009,44,Charleston Southern,VMI,31,21,Charleston Southern,VMI,0,10,7,7,0.2857,0.2857
293042710,2009,10/31/2009,44,North Dakota State,W Illinois,14,7,North Dakota State,W Illinois,0,7,6,5,0.1667,0.2
293042736,2009,10/31/2009,44,Hampton,Winston-Salem,16,13,Hampton,Winston-Salem,0,3,7,7,0.1429,0.4286
293042747,2009,10/31/2009,44,Elon,Wofford,34,6,Elon,Wofford,0,28,7,7,0.2857,0.8571
293042754,2009,10/31/2009,44,South Dakota State,Youngstown St,17,3,South Dakota State,Youngstown St,0,14,6,0,0.5,0
293042755,2009,10/31/2009,44,Miss Valley St,Grambling State,7,50,Grambling State,Miss Valley St,1,43,5,5,0.4,0.2
293052116,2009,11/1/2009,45,Marshall,UCF,20,21,UCF,Marshall,1,1,7,8,0.5714,0.625
293072084,2009,11/3/2009,45,Bowling Green,Buffalo,30,29,Bowling Green,Buffalo,0,1,8,8,0.375,0.375
293090151,2009,11/5/2009,45,Virginia Tech,East Carolina,16,3,Virginia Tech,East Carolina,0,13,8,8,0.625,0.625
293090218,2009,11/5/2009,45,Miami (OH),Temple,32,34,Temple,Miami (OH),1,2,8,9,0.75,0.1111
293092459,2009,11/5/2009,45,Eastern Michigan,N Illinois,6,50,N Illinois,Eastern Michigan,1,44,3,4,0.6667,0
293102348,2009,11/6/2009,45,Boise State,Louisiana Tech,45,35,Boise State,Louisiana Tech,0,10,8,8,0.375,1
293110002,2009,11/7/2009,45,Furman,Auburn,31,63,Auburn,Furman,1,32,9,8,0.6667,0.5
293110005,2009,11/7/2009,45,Florida Atlantic,UAB,29,56,UAB,Florida Atlantic,1,27,8,7,0.375,0.2857
293110008,2009,11/7/2009,45,South Carolina,Arkansas,16,33,Arkansas,South Carolina,1,17,8,9,0.5,0.6667
293110009,2009,11/7/2009,45,USC,Arizona State,14,9,USC,Arizona State,0,5,8,8,0.5,0.75
293110012,2009,11/7/2009,45,Washington St,Arizona,7,48,Arizona,Washington St,1,41,7,8,0.7143,0.125
293110021,2009,11/7/2009,45,TCU,San Diego State,55,12,TCU,San Diego State,0,43,8,8,0.5,1
293110024,2009,11/7/2009,45,Oregon,Stanford,42,51,Stanford,Oregon,1,9,8,8,0.625,0.875
293110025,2009,11/7/2009,45,Oregon State,California,31,14,Oregon State,California,0,17,8,8,0.75,0.625
293110026,2009,11/7/2009,45,Washington,UCLA,23,24,UCLA,Washington,1,1,8,8,0.375,0.375
293110038,2009,11/7/2009,45,Texas A&M,Colorado,34,35,Colorado,Texas A&M,1,1,8,8,0.25,0.625
293110043,2009,11/7/2009,45,Brown,Yale,35,21,Brown,Yale,0,14,7,7,0.5714,0.5714
293110047,2009,11/7/2009,45,S Carolina St,Howard,43,13,S Carolina St,Howard,0,30,8,7,0.25,0.8571
293110048,2009,11/7/2009,45,Hofstra,Delaware,24,28,Delaware,Hofstra,1,4,8,8,0.625,0.5
293110050,2009,11/7/2009,45,N Carolina A&T,Florida A&M,27,31,Florida A&M,N Carolina A&T,1,4,8,7,0.75,0.4286
293110057,2009,11/7/2009,45,Vanderbilt,Florida,3,27,Florida,Vanderbilt,1,24,8,9,1,0.2222
293110059,2009,11/7/2009,45,Wake Forest,Georgia Tech,27,30,Georgia Tech,Wake Forest,1,3,9,9,0.8889,0.4444
293110061,2009,11/7/2009,45,Tenn Tech,Georgia,0,38,Georgia,Tenn Tech,1,38,8,6,0.5,0.5
293110062,2009,11/7/2009,45,Utah State,Hawaii,36,49,Hawaii,Utah State,1,13,8,8,0.25,0.25
293110066,2009,11/7/2009,45,Oklahoma State,Iowa State,34,8,Oklahoma State,Iowa State,0,26,9,8,0.5556,0.75
293110070,2009,11/7/2009,45,Fresno State,Idaho,31,21,Fresno State,Idaho,0,10,9,8,0.7778,0.625
293110084,2009,11/7/2009,45,Wisconsin,Indiana,31,28,Wisconsin,Indiana,0,3,9,8,0.4444,0.75
293110087,2009,11/7/2009,45,Navy,Notre Dame,23,21,Navy,Notre Dame,0,2,8,9,0.75,0.6667
293110093,2009,11/7/2009,45,Austin Peay,Murray State,17,27,Murray State,Austin Peay,1,10,8,8,0.25,0.375
293110096,2009,11/7/2009,45,Eastern Kentucky,Kentucky,12,37,Kentucky,Eastern Kentucky,1,25,8,6,0.5,0.6667
293110098,2009,11/7/2009,45,Troy,W Kentucky,40,20,Troy,W Kentucky,0,20,8,8,0,0.75
293110113,2009,11/7/2009,45,Northeastern,Massachusetts,7,37,Massachusetts,Northeastern,1,30,8,8,0.5,0.125
293110127,2009,11/7/2009,45,W Michigan,Michigan State,14,49,Michigan State,W Michigan,1,35,9,8,0.4444,0.375
293110130,2009,11/7/2009,45,Purdue,Michigan,38,36,Purdue,Michigan,0,2,9,9,0.5556,0.3333
293110135,2009,11/7/2009,45,Illinois,Minnesota,35,32,Illinois,Minnesota,0,3,9,8,0.5556,0.25
293110142,2009,11/7/2009,45,Baylor,Missouri,40,32,Baylor,Missouri,0,8,8,8,0.625,0.375
293110145,2009,11/7/2009,45,Northern Arizona,Ole Miss,14,38,Ole Miss,Northern Arizona,1,24,8,4,0.625,0.75
293110152,2009,11/7/2009,45,Maryland,NC State,31,38,NC State,Maryland,1,7,5,8,0.4,0.25
293110153,2009,11/7/2009,45,Duke,North Carolina,6,19,North Carolina,Duke,1,13,8,8,0.625,0.625
293110158,2009,11/7/2009,45,Oklahoma,Nebraska,3,10,Nebraska,Oklahoma,1,7,8,8,0.625,0.625
293110159,2009,11/7/2009,45,Cornell,Dartmouth,17,20,Dartmouth,Cornell,1,3,7,7,0.1429,0.2857
293110160,2009,11/7/2009,45,Rhode Island,New Hampshire,42,55,New Hampshire,Rhode Island,1,13,8,8,0.875,0.125
293110171,2009,11/7/2009,45,Harvard,Columbia,34,14,Harvard,Columbia,0,20,7,7,0.2857,0.7143
293110202,2009,11/7/2009,45,Houston,Tulsa,46,45,Houston,Tulsa,0,1,8,8,0.5,0.875
293110213,2009,11/7/2009,45,Ohio State,Penn State,24,7,Ohio State,Penn State,0,17,9,9,0.8889,0.7778
293110219,2009,11/7/2009,45,Princeton,Pennsylvania,7,42,Pennsylvania,Princeton,1,35,7,7,0.7143,0.2857
293110221,2009,11/7/2009,45,Syracuse,Pittsburgh,10,37,Pittsburgh,Syracuse,1,27,8,8,0.875,0.375
293110228,2009,11/7/2009,45,Florida State,Clemson,24,40,Clemson,Florida State,1,16,8,8,0.625,0.5
293110233,2009,11/7/2009,45,Southern Utah,South Dakota,21,45,South Dakota,Southern Utah,1,24,7,8,0.2857,0.5
293110249,2009,11/7/2009,45,Louisiana-Monroe,North Texas,33,6,Louisiana-Monroe,North Texas,0,27,8,3,0.25,0.3333
293110251,2009,11/7/2009,45,UCF,Texas,3,35,Texas,UCF,1,32,8,8,1,0.625
293110254,2009,11/7/2009,45,New Mexico,Utah,14,45,Utah,New Mexico,1,31,8,8,0.875,0
293110256,2009,11/7/2009,45,Maine,James Madison,14,22,James Madison,Maine,1,8,8,8,0.375,0.5
293110257,2009,11/7/2009,45,Villanova,Richmond,21,20,Villanova,Richmond,0,1,8,8,1,0.875
293110277,2009,11/7/2009,45,Louisville,West Virginia,9,17,West Virginia,Louisville,1,8,8,8,0.75,0.375
293110294,2009,11/7/2009,45,Valparaiso,Jacksonville,20,49,Jacksonville,Valparaiso,1,29,7,8,0.4286,0.125
293110295,2009,11/7/2009,45,NC Central,Old Dominion,28,42,Old Dominion,NC Central,1,14,9,2,0.7778,0.5
293110301,2009,11/7/2009,45,Davidson,San Diego,34,27,Davidson,San Diego,0,7,8,8,0.375,0.25
293110302,2009,11/7/2009,45,Cal Poly,UC Davis,10,23,UC Davis,Cal Poly,1,13,8,8,0.5,0.5
293110304,2009,11/7/2009,45,Montana,Idaho State,12,10,Montana,Idaho State,0,2,9,8,0,1
293110322,2009,11/7/2009,45,Colgate,Lafayette,49,56,Lafayette,Colgate,1,7,8,9,0.875,0.8889
293110324,2009,11/7/2009,45,Gardner-Webb,Coastal Carolina,21,26,Coastal Carolina,Gardner-Webb,1,5,7,8,0.4286,0.625
293110333,2009,11/7/2009,45,LSU,Alabama,15,24,Alabama,LSU,1,9,8,8,1,0.875
293110399,2009,11/7/2009,45,Robert Morris,Albany,13,10,Robert Morris,Albany,0,3,9,8,0.6667,0.25
293112005,2009,11/7/2009,45,Army,Air Force,7,35,Air Force,Army,1,28,9,8,0.5556,0.375
293112006,2009,11/7/2009,45,Kent State,Akron,20,28,Akron,Kent State,1,8,8,9,0.125,0.5556
293112026,2009,11/7/2009,45,Chattanooga,Appalachian State,20,35,Appalachian State,Chattanooga,1,15,8,8,0.75,0.625
293112029,2009,11/7/2009,45,Grambling St,Arkansas-Pine Bluff,42,49,Arkansas-Pine Bluff,Grambling St,1,7,5,2,0.6,1
293112032,2009,11/7/2009,45,LA-Lafayette,Arkansas State,21,18,LA-Lafayette,Arkansas State,0,3,7,3,0.2857,0.3333
293112065,2009,11/7/2009,45,Hampton,Bethune-Cookman,24,27,Bethune-Cookman,Hampton,1,3,8,8,0.375,0.5
293112110,2009,11/7/2009,45,Texas State,Central Arkansas,27,24,Texas State,Central Arkansas,0,3,8,8,0.625,0.625
293112132,2009,11/7/2009,45,Connecticut,Cincinnati,45,47,Cincinnati,Connecticut,1,2,8,8,1,0.5
293112168,2009,11/7/2009,45,Butler,Dayton,31,28,Butler,Dayton,0,3,8,8,0.875,1
293112181,2009,11/7/2009,45,Campbell,Drake,6,49,Drake,Campbell,1,43,8,8,0.875,0.25
293112230,2009,11/7/2009,45,Bucknell,Fordham,7,21,Fordham,Bucknell,1,14,8,8,0.375,0.375
293112287,2009,11/7/2009,45,W Illinois,Illinois State,7,25,Illinois State,W Illinois,1,18,8,7,0.5,0.1429
293112294,2009,11/7/2009,45,Northwestern,Iowa,17,10,Northwestern,Iowa,0,7,9,9,1,0.5556
293112296,2009,11/7/2009,45,Jackson State,Alabama State,19,7,Jackson State,Alabama State,0,12,7,7,0.4286,0.2857
293112306,2009,11/7/2009,45,Kansas,Kansas State,10,17,Kansas State,Kansas,1,7,9,8,0.5556,0.625
293112329,2009,11/7/2009,45,Holy Cross,Lehigh,24,20,Holy Cross,Lehigh,0,4,8,8,0.25,0.875
293112335,2009,11/7/2009,45,VMI,Liberty,14,54,Liberty,VMI,1,40,8,8,0.75,0.25
293112368,2009,11/7/2009,45,Georgetown,Marist,21,23,Marist,Georgetown,1,2,8,8,0.625,0
293112377,2009,11/7/2009,45,Sam Houston,McNeese State,42,63,McNeese State,Sam Houston,1,21,8,3,0.75,1
293112390,2009,11/7/2009,45,Virginia,Miami (FL),17,52,Miami (FL),Virginia,1,35,8,8,0.75,0.375
293112393,2009,11/7/2009,45,Florida International,Middle Tennessee,21,48,Middle Tennessee,Florida International,1,27,8,6,0.625,0.3333
293112400,2009,11/7/2009,45,Texas Southern,Mississippi Valley State,30,7,Texas Southern,Mississippi Valley State,0,23,1,6,0,0.3333
293112415,2009,11/7/2009,45,Norfolk State,Morgan State,31,23,Norfolk State,Morgan State,0,8,8,8,0.625,0.5
293112439,2009,11/7/2009,45,Colorado State,UNLV,16,35,UNLV,Colorado State,1,19,9,9,0.3333,0.3333
293112458,2009,11/7/2009,45,Sacramento St,Northern Colorado,38,35,Sacramento St,Northern Colorado,0,3,4,6,0.5,0.5
293112460,2009,11/7/2009,45,Youngstown St,Northern Iowa,7,28,Northern Iowa,Youngstown St,1,21,8,7,0.625,0.4286
293112466,2009,11/7/2009,45,SE Louisiana,Northwestern State,27,0,SE Louisiana,Northwestern State,0,27,2,5,0,0.4
293112502,2009,11/7/2009,45,Montana State,Portland State,28,10,Montana State,Portland State,0,18,8,8,0.125,0.625
293112504,2009,11/7/2009,45,PV A&M,Alabama A&M,33,27,PV A&M,Alabama A&M,0,6,8,4,0.625,0.75
293112506,2009,11/7/2009,45,Charleston Southern,Presbyterian,46,32,Charleston Southern,Presbyterian,0,14,8,8,0,0.375
293112529,2009,11/7/2009,45,Bryant,Sacred Heart,14,24,Sacred Heart,Bryant,1,10,8,8,0.125,0.375
293112535,2009,11/7/2009,45,Georgia Southern,Samford,10,31,Samford,Georgia Southern,1,21,8,4,0.375,0.5
293112546,2009,11/7/2009,45,Jacksonville State,SE Missouri St,24,3,Jacksonville State,SE Missouri St,0,21,4,3,0,1
293112567,2009,11/7/2009,45,Rice,SMU,28,31,SMU,Rice,1,3,8,8,0.5,0
293112571,2009,11/7/2009,45,S Illinois,South Dakota State,34,15,S Illinois,South Dakota State,0,19,1,5,1,0.8
293112598,2009,11/7/2009,45,Monmouth,St Francis (PA),24,10,Monmouth,St Francis (PA),0,14,7,8,0.2857,0.5
293112617,2009,11/7/2009,45,Nicholls State,SF Austin,27,31,SF Austin,Nicholls State,1,4,5,8,0.8,0.125
293112623,2009,11/7/2009,45,Indiana State,Missouri State,7,31,Missouri State,Indiana State,1,24,9,9,0.5556,0.1111
293112633,2009,11/7/2009,45,Memphis,Tennessee,28,56,Tennessee,Memphis,1,28,8,8,0.5,0.25
293112634,2009,11/7/2009,45,UT Martin,Tennessee State,28,7,UT Martin,Tennessee State,0,21,1,7,0,0.2857
293112643,2009,11/7/2009,45,Wofford,Citadel,43,17,Wofford,Citadel,0,26,8,8,0.5,0.25
293112655,2009,11/7/2009,45,UTEP,Tulane,38,45,Tulane,UTEP,1,7,8,8,0.25,0.375
293112681,2009,11/7/2009,45,Central Connecticut State,Wagner,27,32,Wagner,Central Connecticut State,1,5,8,6,0.625,0.8333
293112717,2009,11/7/2009,45,Elon,W Carolina,42,17,Elon,W Carolina,0,25,7,8,0.1429,0.875
293112729,2009,11/7/2009,45,Towson,William & Mary,0,31,William & Mary,Towson,1,31,8,8,0.875,0.25
293112736,2009,11/7/2009,45,Delaware State,Winston-Salem,24,21,Delaware State,Winston-Salem,0,3,8,7,0.125,0.2857
293112751,2009,11/7/2009,45,BYU,Wyoming,52,0,BYU,Wyoming,0,52,8,8,0.5,0.75
293120023,2009,11/8/2009,46,Nevada,San Jose State,62,7,Nevada,San Jose State,0,55,7,8,0.1429,0.625
293142084,2009,11/10/2009,46,Ohio,Buffalo,27,24,Ohio,Buffalo,0,3,9,9,0.3333,0.6667
293152117,2009,11/11/2009,46,Toledo,Central Michigan,28,56,Central Michigan,Toledo,1,28,3,9,1,0.4444
293160164,2009,11/12/2009,46,South Florida,Rutgers,0,31,Rutgers,South Florida,1,31,8,8,0.75,0.75
293160193,2009,11/12/2009,46,Bowling Green,Miami (OH),35,14,Bowling Green,Miami (OH),0,21,10,9,0.1,0.4444
293162459,2009,11/12/2009,46,Ball State,N Illinois,20,26,N Illinois,Ball State,1,6,4,9,0.75,0.1111
293162755,2009,11/12/2009,46,Texas Southern,Grambling State,33,47,Grambling State,Texas Southern,1,14,6,7,0.5,0.4286
293172006,2009,11/13/2009,46,Temple,Akron,56,17,Temple,Akron,0,39,9,9,0.2222,0.7778
293172132,2009,11/13/2009,46,West Virginia,Cincinnati,21,24,Cincinnati,West Virginia,1,3,9,9,1,0.7778
293180008,2009,11/14/2009,46,Troy,Arkansas,20,56,Arkansas,Troy,1,36,9,9,0.5556,0.7778
293180013,2009,11/14/2009,46,South Dakota,Cal Poly,50,48,South Dakota,Cal Poly,0,2,9,8,0.4444,0.375
293180021,2009,11/14/2009,46,Wyoming,San Diego State,30,27,Wyoming,San Diego State,0,3,9,9,0.4444,0.4444
293180025,2009,11/14/2009,46,Arizona,California,16,24,California,Arizona,1,8,9,8,0.6667,0.75
293180030,2009,11/14/2009,46,Stanford,USC,55,21,Stanford,USC,0,34,9,9,0.7778,0.6667
293180046,2009,11/14/2009,46,Richmond,Georgetown,49,10,Richmond,Georgetown,0,39,9,9,0,0.8889
293180047,2009,11/14/2009,46,Bethune-Cookman,Howard,21,10,Bethune-Cookman,Howard,0,11,9,9,0.2222,0.4444
293180055,2009,11/14/2009,46,Tenn Tech,Jacksonville State,28,55,Jacksonville State,Tenn Tech,1,27,4,7,1,0.4286
293180061,2009,11/14/2009,46,Auburn,Georgia,24,31,Georgia,Auburn,1,7,9,10,0.5556,0.7
293180062,2009,11/14/2009,46,New Mexico St,Hawaii,6,24,Hawaii,New Mexico St,1,18,9,4,0.3333,0.25
293180066,2009,11/14/2009,46,Colorado,Iowa State,10,17,Iowa State,Colorado,1,7,10,9,0.5,0.3333
293180068,2009,11/14/2009,46,Idaho,Boise State,25,63,Boise State,Idaho,1,38,9,10,1,0.7
293180079,2009,11/14/2009,46,Missouri State,S Illinois,24,44,S Illinois,Missouri State,1,20,6,10,0.8333,0.6
293180097,2009,11/14/2009,46,Syracuse,Louisville,9,10,Louisville,Syracuse,1,1,9,9,0.3333,0.3333
293180099,2009,11/14/2009,46,Louisiana Tech,LSU,16,24,LSU,Louisiana Tech,1,8,9,9,0.7778,0.3333
293180107,2009,11/14/2009,46,Lafayette,Holy Cross,26,28,Holy Cross,Lafayette,1,2,9,9,0.8889,0.8889
293180108,2009,11/14/2009,46,Pennsylvania,Harvard,17,7,Pennsylvania,Harvard,0,10,8,8,0.75,0.75
293180113,2009,11/14/2009,46,James Madison,Massachusetts,17,14,James Madison,Massachusetts,0,3,9,9,0.5556,0.4444
293180119,2009,11/14/2009,46,Villanova,Towson,49,7,Villanova,Towson,0,42,9,9,0.2222,0.8889
293180120,2009,11/14/2009,46,Virginia Tech,Maryland,36,9,Virginia Tech,Maryland,0,27,9,9,0.2222,0.6667
293180135,2009,11/14/2009,46,South Dakota St,Minnesota,13,16,Minnesota,South Dakota St,1,3,10,7,0.5,0.8571
293180145,2009,11/14/2009,46,Tennessee,Ole Miss,17,42,Ole Miss,Tennessee,1,25,9,9,0.6667,0.5556
293180147,2009,11/14/2009,46,Sacramento St,Montana State,17,27,Montana State,Sacramento St,1,10,9,7,0.6667,0.5714
293180149,2009,11/14/2009,46,N Colorado,Montana,10,38,Montana,N Colorado,1,28,9,5,1,0.2
293180150,2009,11/14/2009,46,Georgia Tech,Duke,49,10,Georgia Tech,Duke,0,39,9,10,0.5556,0.9
293180152,2009,11/14/2009,46,Clemson,NC State,43,23,Clemson,NC State,0,20,6,9,0.5,0.6667
293180153,2009,11/14/2009,46,Miami (FL),North Carolina,24,33,North Carolina,Miami (FL),1,9,9,9,0.6667,0.7778
293180154,2009,11/14/2009,46,Florida State,Wake Forest,41,28,Florida State,Wake Forest,0,13,10,9,0.4,0.4444
293180163,2009,11/14/2009,46,Yale,Princeton,17,24,Princeton,Yale,1,7,8,8,0.25,0.5
293180167,2009,11/14/2009,46,BYU,New Mexico,24,19,BYU,New Mexico,0,5,9,9,0,0.7778
293180172,2009,11/14/2009,46,Columbia,Cornell,30,20,Columbia,Cornell,0,10,8,8,0.25,0.25
