GID,Date,H,PTSH,V,PTSV,SEAS
400558163,10/25/2014,Furman,0,Samford,45,2014
400558166,11/1/2014,VMI,31,Furman,15,2014
400547830,9/6/2014,Wake Forest,23,Gardner-Webb,7,2014
400557404,9/13/2014,Gardner-Webb,34,Lynchburg,0,2014
400557410,9/20/2014,Gardner-Webb,43,Wofford,36,2014
400557425,10/18/2014,VMI,41,Gardner-Webb,47,2014
400557427,10/25/2014,Liberty,34,Gardner-Webb,0,2014
400558476,8/30/2014,Georgetown,3,Wagner,21,2014
400559282,9/13/2014,Marist,7,Georgetown,27,2014
400558441,10/4/2014,Georgetown,3,Harvard,34,2014
400559398,10/11/2014,Lafayette,24,Georgetown,21,2014
400559405,11/1/2014,Georgetown,19,Lehigh,27,2014
400548392,9/13/2014,South Carolina,38,Georgia,35,2014
400548385,9/20/2014,Georgia,66,Troy,0,2014
400548381,9/27/2014,Georgia,35,Tennessee,32,2014
400548378,10/4/2014,Georgia,44,Vanderbilt,17,2014
400548370,10/11/2014,Missouri,0,Georgia,34,2014
400547802,8/30/2014,NC State,24,Georgia Southern,23,2014
400548410,9/6/2014,Georgia Southern,83,Savannah State,9,2014
400547773,9/13/2014,Georgia Tech,42,Georgia Southern,38,2014
400548414,9/20/2014,South Alabama,6,Georgia Southern,28,2014
400548421,10/4/2014,New Mexico St,28,Georgia Southern,36,2014
400548425,10/11/2014,Georgia Southern,47,Idaho,24,2014
400548432,10/25/2014,Georgia State,31,Georgia Southern,69,2014
400550420,10/30/2014,Georgia Southern,42,Troy,10,2014
400548409,9/6/2014,Georgia State,31,New Mexico St,34,2014
400548268,9/20/2014,Washington,45,Georgia State,14,2014
400548420,10/4/2014,LA-Lafayette,34,Georgia State,31,2014
400548429,10/18/2014,South Alabama,30,Georgia State,27,2014
400547772,8/30/2014,Georgia Tech,38,Wofford,19,2014
400547656,9/6/2014,Tulane,21,Georgia Tech,38,2014
400547774,9/20/2014,Virginia Tech,24,Georgia Tech,27,2014
400547790,10/4/2014,Georgia Tech,28,Miami (FL),17,2014
400547775,10/18/2014,North Carolina,48,Georgia Tech,43,2014
400547776,10/25/2014,Pittsburgh,28,Georgia Tech,56,2014
400547777,11/1/2014,Georgia Tech,35,Virginia,10,2014
400557914,8/30/2014,Lamar,42,Grambling State,27,2014
400547651,9/6/2014,Houston,47,Grambling State,0,2014
400558692,9/20/2014,Jackson State,35,Grambling State,40,2014
400558693,9/27/2014,Grambling State,26,PV A&M,20,2014
400558694,11/1/2014,Texas Southern,7,Grambling State,35,2014
400558695,11/6/2014,Miss Valley St,23,Grambling State,38,2014
400548007,8/30/2014,Old Dominion,41,Hampton,28,2014
400558013,9/6/2014,Hampton,14,William & Mary,42,2014
400558017,9/13/2014,Richmond,42,Hampton,17,2014
400558871,9/20/2014,Hampton,34,Miles,30,2014
400558872,9/27/2014,Hampton,10,S Carolina St,17,2014
400558873,10/9/2014,N Carolina A&T,31,Hampton,14,2014
400558874,10/18/2014,Hampton,13,Norfolk State,21,2014
400558875,11/1/2014,Hampton,35,Morgan State,38,2014
400558440,9/19/2014,Harvard,41,Holy Cross,18,2014
400558442,10/18/2014,Harvard,24,Lafayette,14,2014
400558434,10/25/2014,Princeton,7,Harvard,49,2014
400548173,8/30/2014,Hawaii,16,Washington,17,2014
400548183,9/6/2014,Hawaii,30,Oregon State,38,2014
400548191,9/14/2014,Hawaii,27,Northern Iowa,24,2014
400548208,10/4/2014,Rice,28,Hawaii,14,2014
400548213,10/12/2014,Hawaii,38,Wyoming,28,2014
400548218,10/18/2014,San Diego State,20,Hawaii,10,2014
400548223,10/26/2014,Hawaii,18,Nevada,26,2014
400548229,11/1/2014,Hawaii,14,Utah State,35,2014
400558883,9/6/2014,Holy Cross,29,Morgan State,26,2014
400559401,10/25/2014,Lafayette,14,Holy Cross,24,2014
400547644,8/29/2014,Houston,7,UTSA,27,2014
400560174,9/20/2014,Houston,47,UNLV,14,2014
400547682,10/2/2014,Houston,12,UCF,17,2014
400547690,10/11/2014,Memphis,24,Houston,28,2014
400547694,10/17/2014,Houston,31,Temple,10,2014
400547704,11/1/2014,South Florida,3,Houston,27,2014
400557917,9/6/2014,Houston Baptist,17,McMurry,26,2014
400553553,9/13/2014,N Colorado,28,Houston Baptist,20,2014
400557937,10/4/2014,Incarnate Word,31,Houston Baptist,8,2014
400557947,10/18/2014,Houston Baptist,27,SF Austin,59,2014
400557951,10/25/2014,Houston Baptist,31,Nicholls State,21,2014
400557958,11/1/2014,Lamar,72,Houston Baptist,14,2014
400547994,9/6/2014,Rutgers,38,Howard,25,2014
400558878,9/13/2014,Howard,35,Morehouse,17,2014
400558879,9/20/2014,Howard,35,Morgan State,38,2014
400558880,9/27/2014,Howard,22,N Carolina A&T,38,2014
400558881,10/4/2014,N Carolina Cent,27,Howard,22,2014
400548411,9/6/2014,UL Monroe,38,Idaho,31,2014
400548110,9/13/2014,Idaho,33,W Michigan,45,2014
400548112,9/20/2014,Ohio,36,Idaho,24,2014
400548416,9/27/2014,Idaho,10,South Alabama,34,2014
400548422,10/4/2014,Texas State,35,Idaho,30,2014
400548430,10/18/2014,Idaho,29,New Mexico St,17,2014
400548256,8/28/2014,Utah,56,Idaho State,14,2014
400548188,9/6/2014,Utah State,40,Idaho State,20,2014
400553325,9/13/2014,Idaho State,39,Chadron St,34,2014
400553326,9/27/2014,Idaho State,44,Sacramento St,24,2014
400553327,10/11/2014,Idaho State,66,Simon Fraser,14,2014
400553328,10/18/2014,Idaho State,56,Southern Utah,28,2014
400553329,10/25/2014,N Colorado,12,Idaho State,46,2014
400553330,11/1/2014,Portland State,13,Idaho State,31,2014
400547904,8/30/2014,Illinois,28,Youngstown St,17,2014
400547905,9/6/2014,Illinois,42,W Kentucky,34,2014
400547906,9/13/2014,Washington,44,Illinois,19,2014
400547907,9/20/2014,Illinois,42,Texas State,35,2014
400547908,9/27/2014,Nebraska,45,Illinois,14,2014
400547909,10/4/2014,Illinois,27,Purdue,38,2014
400547910,10/11/2014,Wisconsin,38,Illinois,28,2014
400547911,10/25/2014,Illinois,28,Minnesota,24,2014
400547912,11/1/2014,Ohio State,55,Illinois,14,2014
400557456,9/6/2014,Illinois State,62,Miss Valley St,0,2014
400557476,10/4/2014,Illinois State,45,South Dakota St,10,2014
400557481,10/11/2014,Indiana State,18,Illinois State,20,2014
400557486,10/18/2014,W Illinois,34,Illinois State,37,2014
400557491,10/25/2014,Illinois State,21,Missouri State,7,2014
400557496,11/1/2014,Northern Iowa,42,Illinois State,28,2014
400553542,8/30/2014,Incarnate Word,13,Sacramento St,49,2014
400557919,9/6/2014,SF Austin,38,Incarnate Word,3,2014
400557462,9/13/2014,North Dakota St,58,Incarnate Word,0,2014
400557932,9/27/2014,Incarnate Word,7,SE Louisiana,63,2014
400557941,10/11/2014,Northwestern St,49,Incarnate Word,12,2014
400557954,10/25/2014,Incarnate Word,21,McNeese State,41,2014
400557959,11/1/2014,Nicholls State,20,Incarnate Word,38,2014
400547916,8/30/2014,Indiana,28,Indiana State,10,2014
400547918,9/20/2014,Missouri,27,Indiana,31,2014
400547919,9/27/2014,Indiana,15,Maryland,37,2014
400547920,10/4/2014,Indiana,49,North Texas,24,2014
400547921,10/11/2014,Iowa,45,Indiana,29,2014
400547922,10/18/2014,Indiana,17,Michigan State,56,2014
400547923,11/1/2014,Michigan,34,Indiana,10,2014
400557457,9/6/2014,Indiana State,49,Tenn Tech,14,2014
400557417,9/27/2014,Indiana State,38,Liberty,19,2014
400557477,10/4/2014,Indiana State,20,Northern Iowa,19,2014
400557487,10/18/2014,North Dakota St,34,Indiana State,17,2014
400557492,10/25/2014,S Illinois,26,Indiana State,41,2014
400557497,11/1/2014,Indiana State,20,Missouri State,18,2014
400547928,8/30/2014,Iowa,31,Northern Iowa,23,2014
400547852,9/13/2014,Iowa,17,Iowa State,20,2014
400547810,9/20/2014,Pittsburgh,20,Iowa,24,2014
400547930,9/27/2014,Purdue,10,Iowa,24,2014
400547931,10/18/2014,Maryland,38,Iowa,31,2014
400547932,11/1/2014,Iowa,48,Northwestern,7,2014
400547840,8/30/2014,Iowa State,14,North Dakota St,34,2014
400547843,9/6/2014,Iowa State,28,Kansas State,32,2014
400547863,10/4/2014,Oklahoma State,37,Iowa State,20,2014
400547872,10/11/2014,Iowa State,37,Toledo,30,2014
400547875,10/18/2014,Texas,48,Iowa State,45,2014
400547883,11/1/2014,Iowa State,14,Oklahoma,59,2014
400558698,9/6/2014,Jackson State,59,Lynchburg,0,2014
400558699,9/13/2014,Jackson State,7,Tenn St,35,2014
400558700,10/4/2014,Jackson State,30,PV A&M,48,2014
400558701,10/11/2014,Jackson State,23,Miss Valley St,27,2014
400558702,10/25/2014,Jackson State,28,Southern,42,2014
400557916,8/30/2014,SE Louisiana,44,Jacksonville,3,2014
400559240,9/13/2014,Jacksonville,35,San Diego,18,2014
400558424,9/20/2014,Jacksonville,34,Pennsylvania,31,2014
400559243,10/11/2014,Morehead State,26,Jacksonville,45,2014
400559244,10/18/2014,Stetson,7,Jacksonville,30,2014
400559245,10/25/2014,Limestone,10,Jacksonville,61,2014
400559246,11/1/2014,Marist,17,Jacksonville,16,2014
400547952,8/29/2014,Michigan State,45,Jacksonville State,7,2014
400559176,9/20/2014,Jacksonville State,45,West Alabama,34,2014
400559179,9/27/2014,Murray State,28,Jacksonville State,52,2014
400559183,10/4/2014,Jacksonville State,38,UT Martin,14,2014
400559188,10/11/2014,Tenn St,20,Jacksonville State,27,2014
400559196,10/25/2014,Jacksonville State,49,Tenn Tech,3,2014
400547936,8/30/2014,Maryland,52,James Madison,7,2014
400558011,9/6/2014,Lehigh,28,James Madison,31,2014
400558020,9/13/2014,James Madison,38,St Francis (PA),22,2014
400558025,9/20/2014,Villanova,49,James Madison,31,2014
400558046,10/11/2014,James Madison,62,Towson,7,2014
400558064,11/1/2014,James Madison,31,William & Mary,24,2014
400547847,9/6/2014,Kansas,34,SE Missouri St,28,2014
400547862,9/27/2014,Kansas,0,Texas,23,2014
400547866,10/4/2014,West Virginia,33,Kansas,14,2014
400547871,10/11/2014,Kansas,20,Oklahoma State,27,2014
400547873,10/18/2014,Texas Tech,34,Kansas,21,2014
400547839,8/30/2014,Kansas State,55,SF Austin,16,2014
400547861,9/27/2014,Kansas State,58,UTEP,28,2014
400547864,10/4/2014,Kansas State,45,Texas Tech,13,2014
400547877,10/18/2014,Oklahoma,30,Kansas State,31,2014
400547878,10/25/2014,Kansas State,23,Texas,0,2014
400547882,11/1/2014,Kansas State,48,Oklahoma State,14,2014
400548097,8/30/2014,Kent State,14,Ohio,17,2014
400548104,9/6/2014,Kent State,13,South Alabama,23,2014
400547983,9/13/2014,Ohio State,66,Kent State,0,2014
400547823,9/27/2014,Virginia,45,Kent State,13,2014
400548123,10/4/2014,N Illinois,17,Kent State,14,2014
400548131,10/11/2014,Kent State,17,Massachusetts,40,2014
400548141,10/25/2014,Miami (OH),10,Kent State,3,2014
400548148,11/4/2014,Kent State,20,Toledo,30,2014
400548400,8/30/2014,Kentucky,59,UT Martin,14,2014
400548103,9/6/2014,Kentucky,20,Ohio,3,2014
400548383,9/27/2014,Kentucky,17,Vanderbilt,7,2014
400548375,10/4/2014,Kentucky,45,South Carolina,38,2014
400548367,10/11/2014,Kentucky,48,UL Monroe,14,2014
400548360,10/18/2014,LSU,41,Kentucky,3,2014
400548355,10/25/2014,Kentucky,31,Mississippi St,45,2014
400548351,11/1/2014,Missouri,20,Kentucky,10,2014
400558479,9/6/2014,Sacred Heart,27,Lafayette,14,2014
400558483,9/13/2014,Lafayette,50,Robert Morris,3,2014
400558027,9/20/2014,William & Mary,33,Lafayette,19,2014
400558488,9/27/2014,Lafayette,35,Wagner,23,2014
400548397,9/6/2014,Texas A&M,73,Lamar,3,2014
400557928,9/20/2014,Lamar,55,Miss. College,10,2014
400557933,9/27/2014,Lamar,10,Sam Houston,42,2014
400557943,10/11/2014,Lamar,34,SE Louisiana,61,2014
400557950,10/18/2014,Nicholls State,21,Lamar,63,2014
400558023,9/13/2014,New Hampshire,45,Lehigh,27,2014
400558444,9/20/2014,Yale,54,Lehigh,43,2014
400557413,9/27/2014,Lehigh,21,Monmouth,28,2014
400547795,8/30/2014,North Carolina,56,Liberty,29,2014
400557398,9/6/2014,Norfolk State,0,Liberty,17,2014
400557405,9/13/2014,Liberty,56,Brevard ,31,2014
400557420,10/4/2014,Liberty,39,Richmond,46,2014
400557432,11/1/2014,Presbyterian,7,Liberty,28,2014
400547834,8/30/2014,Oklahoma,48,Louisiana Tech,16,2014
400548014,9/6/2014,LA-Lafayette,20,Louisiana Tech,48,2014
400548021,9/11/2014,North Texas,21,Louisiana Tech,42,2014
400548028,9/20/2014,Louisiana Tech,27,Northwestern St,30,2014
400548040,10/4/2014,Louisiana Tech,55,UTEP,3,2014
400548052,10/18/2014,Louisiana Tech,27,UTSA,20,2014
400548056,10/25/2014,Southern Miss,20,Louisiana Tech,31,2014
400548063,11/1/2014,Louisiana Tech,59,W Kentucky,10,2014
400548406,8/30/2014,Louisiana-Lafayette,45,Southern,6,2014
400548390,9/13/2014,Ole Miss,56,Louisiana-Lafayette,15,2014
400548427,10/14/2014,Texas State,10,Louisiana-Lafayette,34,2014
400548438,11/1/2014,Louisiana-Lafayette,19,South Alabama,9,2014
400547829,8/28/2014,Louisiana-Monroe,17,Wake Forest,10,2014
400548389,9/13/2014,LSU,31,Louisiana-Monroe,0,2014
400548417,9/27/2014,Louisiana-Monroe,22,Troy,20,2014
400548433,10/25/2014,Louisiana-Monroe,18,Texas State,22,2014
400548353,11/1/2014,Texas A&M,21,Louisiana-Monroe,16,2014
400547786,9/1/2014,Louisville,31,Miami (FL),13,2014
400547780,9/6/2014,Louisville,66,Murray State,21,2014
400547781,9/13/2014,Virginia,23,Louisville,21,2014
400547833,9/27/2014,Louisville,20,Wake Forest,10,2014
400547783,10/3/2014,Syracuse,6,Louisville,28,2014
400547805,10/18/2014,Louisville,30,NC State,18,2014
400548000,8/30/2014,LSU,28,Wisconsin,24,2014
400548394,9/6/2014,LSU,56,Sam Houston,0,2014
400548386,9/20/2014,LSU,29,Mississippi St,34,2014
400548379,9/27/2014,LSU,63,New Mexico St,7,2014
400548354,10/25/2014,LSU,10,Ole Miss,7,2014
400558007,8/30/2014,Maine,10,Norfolk State,6,2014
400558034,9/27/2014,Towson,24,Maine,27,2014
400558040,10/4/2014,Maine,20,Villanova,41,2014
400558044,10/11/2014,Stony Brook,19,Maine,7,2014
400558055,10/25/2014,Rhode Island,14,Maine,20,2014
400558477,8/30/2014,Sacred Heart,28,Marist,7,2014
400559283,9/27/2014,Marist,16,San Diego,20,2014
400559284,10/4/2014,Valparaiso,7,Marist,35,2014
400548005,8/30/2014,Miami (OH),27,Marshall,42,2014
400548015,9/6/2014,Marshall,48,Rhode Island,7,2014
400548019,9/13/2014,Marshall,44,Ohio,14,2014
400548041,10/4/2014,Old Dominion,14,Marshall,56,2014
400548046,10/11/2014,Marshall,49,Middle Tennessee,24,2014
400547654,9/6/2014,South Florida,17,Maryland,24,2014
400547849,9/13/2014,Maryland,37,West Virginia,40,2014
400547817,9/20/2014,Syracuse,20,Maryland,34,2014
400547937,10/4/2014,Maryland,24,Ohio State,52,2014
400547938,10/25/2014,Wisconsin,52,Maryland,7,2014
400547939,11/1/2014,Penn State,19,Maryland,20,2014
400548109,9/13/2014,Vanderbilt,34,Massachusetts,31,2014
400547987,9/20/2014,Penn State,48,Massachusetts,7,2014
400548126,10/4/2014,Miami (OH),42,Massachusetts,41,2014
400548144,10/25/2014,Toledo,42,Massachusetts,35,2014
400547969,9/6/2014,Nebraska,31,McNeese State,24,2014
400557921,9/13/2014,McNeese State,48,PV A&M,16,2014
400557934,9/27/2014,McNeese State,61,Arkansas Tech,7,2014
400557938,10/4/2014,McNeese State,45,Nicholls State,3,2014
400557944,10/11/2014,Sam Houston,38,McNeese State,22,2014
400557957,11/1/2014,Northwestern St,28,McNeese State,35,2014
400547652,9/6/2014,UCLA,42,Memphis,35,2014
400547670,9/20/2014,Memphis,36,Middle Tennessee,17,2014
400547676,9/27/2014,Ole Miss,24,Memphis,3,2014
400547699,10/25/2014,SMU,10,Memphis,48,2014
400547701,10/31/2014,Memphis,40,Tulsa,20,2014
400558143,9/13/2014,Stetson,0,Mercer,49,2014
400558148,9/27/2014,VMI,24,Mercer,27,2014
400558154,10/4/2014,Samford,21,Mercer,18,2014
400558158,10/18/2014,Mercer,21,W Carolina,35,2014
400547789,9/20/2014,Nebraska,41,Miami (FL),31,2014
400547791,10/23/2014,Virginia Tech,6,Miami (FL),30,2014
400547792,11/1/2014,Miami (FL),47,North Carolina,20,2014
400547945,9/13/2014,Michigan,34,Miami (OH),10,2014
400548137,10/18/2014,N Illinois,51,Miami (OH),41,2014
400548146,11/1/2014,Miami (OH),10,W Michigan,41,2014
400547944,9/6/2014,Notre Dame,31,Michigan,0,2014
400547946,9/20/2014,Michigan,10,Utah,26,2014
400547947,9/27/2014,Michigan,14,Minnesota,30,2014
400547997,10/4/2014,Rutgers,26,Michigan,24,2014
400547948,10/11/2014,Michigan,18,Penn State,13,2014
400547949,10/25/2014,Michigan State,35,Michigan,11,2014
400547953,9/6/2014,Oregon,46,Michigan State,27,2014
400547955,9/27/2014,Michigan State,56,Wyoming,14,2014
400547956,10/4/2014,Michigan State,27,Nebraska,22,2014
400547957,10/11/2014,Purdue,31,Michigan State,45,2014
400548006,8/30/2014,Middle Tennessee,61,Savannah State,7,2014
400547961,9/6/2014,Minnesota,35,Middle Tennessee,24,2014
400548020,9/13/2014,Middle Tennessee,50,W Kentucky,47,2014
400548036,9/26/2014,Old Dominion,28,Middle Tennessee,41,2014
400548042,10/4/2014,Middle Tennessee,37,Southern Miss,31,2014
400548053,10/18/2014,Middle Tennessee,34,UAB,22,2014
400547855,9/13/2014,TCU,30,Minnesota,7,2014
400547962,9/20/2014,Minnesota,24,San Jose State,7,2014
400547963,10/11/2014,Minnesota,24,Northwestern,17,2014
400547964,10/18/2014,Minnesota,39,Purdue,38,2014
400548009,8/30/2014,Mississippi State,49,Southern Miss,0,2014
400548017,9/6/2014,Mississippi State,47,UAB,34,2014
400548391,9/13/2014,South Alabama,3,Mississippi State,35,2014
400548377,10/4/2014,Mississippi State,48,Texas A&M,31,2014
400558842,10/4/2014,Texas Southern,20,Mississippi Valley State,16,2014
400558836,10/18/2014,Mississippi Valley State,19,PV A&M,52,2014
400548401,8/30/2014,Missouri,38,South Dakota St,18,2014
400548102,9/6/2014,Toledo,24,Missouri,49,2014
400547660,9/13/2014,Missouri,38,UCF,10,2014
400548380,9/27/2014,South Carolina,20,Missouri,21,2014
400548358,10/25/2014,Missouri,24,Vanderbilt,14,2014
400557454,8/28/2014,Northwestern St,27,Missouri State,34,2014
400547844,9/6/2014,Oklahoma State,40,Missouri State,23,2014
400553385,9/13/2014,Missouri State,38,North Dakota,0,2014
400557478,10/4/2014,Missouri State,7,Youngstown St,14,2014
400557482,10/11/2014,South Dakota St,32,Missouri State,28,2014
400557488,10/18/2014,Missouri State,31,South Dakota,12,2014
400557402,9/13/2014,Monmouth,21,Wagner,16,2014
400557418,10/4/2014,Robert Morris,20,Monmouth,51,2014
400557429,10/25/2014,Presbyterian,18,Monmouth,12,2014
400548179,8/30/2014,Wyoming,17,Montana,12,2014
400553367,9/6/2014,Montana,48,Cent Washington,14,2014
400553368,9/13/2014,Montana,28,South Dakota,20,2014
400553369,9/20/2014,North Dakota St,22,Montana,10,2014
400553370,9/27/2014,Montana,38,N Colorado,13,2014
400553371,10/4/2014,North Dakota,15,Montana,18,2014
400553372,10/18/2014,Montana,42,UC Davis,28,2014
400553373,11/1/2014,Montana,31,Sacramento St,13,2014
400553376,9/6/2014,Montana State,57,Black Hills St,10,2014
400553378,9/27/2014,Montana State,29,North Dakota,18,2014
400553379,10/4/2014,Sacramento St,56,Montana State,59,2014
400553380,10/11/2014,UC Davis,37,Montana State,77,2014
400553381,10/18/2014,Montana State,23,Weber State,13,2014
400558006,8/30/2014,Richmond,55,Morehead State,10,2014
400559295,10/25/2014,Morehead State,48,Valparaiso,47,2014
400558884,9/13/2014,Morgan State,28,Bowie St,3,2014
400558885,9/27/2014,Norfolk State,15,Morgan State,14,2014
400558886,10/18/2014,Morgan State,21,N Carolina Cent,20,2014
400558057,10/25/2014,Villanova,48,Morgan State,28,2014
400548113,9/20/2014,W Michigan,45,Murray State,14,2014
400559184,10/4/2014,Tenn Tech,30,Murray State,27,2014
400559187,10/11/2014,Murray State,44,SE Missouri St,41,2014
400559197,10/25/2014,Murray State,86,Kentucky Wesleyan,29,2014
400559199,11/1/2014,Murray State,38,UT Martin,62,2014
400547982,8/30/2014,Navy,17,Ohio State,34,2014
400547655,9/6/2014,Temple,24,Navy,31,2014
400548412,9/13/2014,Texas State,21,Navy,35,2014
400547996,9/20/2014,Navy,24,Rutgers,31,2014
400548038,9/27/2014,Navy,27,W Kentucky,36,2014
400548464,10/11/2014,Navy,51,VMI,14,2014
400548224,10/25/2014,Navy,41,San Jose State,31,2014
400548465,11/1/2014,Navy,39,Notre Dame,49,2014
400558897,9/6/2014,NC Central,34,Elizabeth City St,7,2014
400558030,9/20/2014,Towson,31,NC Central,20,2014
400558898,10/11/2014,S Carolina St,35,NC Central,48,2014
400558899,10/25/2014,NC Central,42,Savannah State,14,2014
400547971,10/18/2014,Northwestern,17,Nebraska,38,2014
400547972,10/25/2014,Nebraska,42,Rutgers,24,2014
400547973,11/1/2014,Nebraska,35,Purdue,14,2014
400548174,8/30/2014,Nevada,28,Southern Utah,19,2014
400548184,9/5/2014,Nevada,24,Washington St,13,2014
400548201,9/27/2014,San Jose State,10,Nevada,21,2014
400548230,11/1/2014,Nevada,30,San Diego State,14,2014
400548096,8/30/2014,Toledo,54,New Hampshire,20,2014
400558029,9/20/2014,Richmond,26,New Hampshire,29,2014
400558048,10/11/2014,New Hampshire,32,William & Mary,3,2014
400558060,10/25/2014,New Hampshire,28,Stony Brook,20,2014
400548011,8/30/2014,New Mexico,24,UTEP,31,2014
400548197,9/20/2014,New Mexico St,35,New Mexico,38,2014
400548044,10/4/2014,UTSA,9,New Mexico,21,2014
400548214,10/10/2014,New Mexico,14,San Diego State,24,2014
400548231,11/1/2014,UNLV,28,New Mexico,31,2014
400548026,9/13/2014,UTEP,42,New Mexico State,24,2014
400548426,10/11/2014,Troy,41,New Mexico State,24,2014
400548439,11/1/2014,New Mexico State,29,Texas State,37,2014
400557922,9/13/2014,Nicholls State,10,Henderson St,27,2014
400548030,9/20/2014,North Texas,77,Nicholls State,3,2014
400557945,10/11/2014,Nicholls State,20,SF Austin,42,2014
400558022,9/13/2014,William & Mary,29,Norfolk State,14,2014
400558890,10/4/2014,Savannah State,7,Norfolk State,14,2014
